,hour,longitude,latitude,value,h3_8,h3_,h3_10,h3_11,h3_12,h3_9,passengername,phone
1658,6,116.3951,39.8764,24,8831aa40c1fffff,,8a31aa40c14ffff,8b31aa40c14dfff,8c31aa40c14ddff,8931aa40c17ffff,Passenger_1658,13800001658
1659,6,116.3791,39.9467,14,8831aa5529fffff,,8a31aa55288ffff,8b31aa55288efff,8c31aa55288e7ff,8931aa5528bffff,Passenger_1659,13800001659
1660,6,116.4281,40.0254,14,8831aa5621fffff,,8a31aa5620a7fff,8b31aa5620a3fff,8c31aa5620a33ff,8931aa5620bffff,Passenger_1660,13800001660
1661,6,116.4805,39.9002,66,8831aa4625fffff,,8a31aa4624affff,8b31aa4624abfff,8c31aa4624ab1ff,8931aa4624bffff,Passenger_1661,13800001661
1662,6,116.1745,39.9393,8,8831aa5a47fffff,,8a31aa5a4707fff,8b31aa5a4706fff,8c31aa5a47063ff,8931aa5a473ffff,Passenger_1662,13800001662
1663,6,116.5131,39.9369,10,8831aa4655fffff,,8a31aa465467fff,8b31aa465462fff,8c31aa465462bff,8931aa46547ffff,Passenger_1663,13800001663
1664,6,116.4782,39.9281,32,8831aa4669fffff,,8a31aa46689ffff,8b31aa466898fff,8c31aa466899dff,8931aa4668bffff,Passenger_1664,13800001664
1665,6,116.693,39.8923,57,8831aa72adfffff,,8a31aa72ad0ffff,8b31aa72ad0efff,8c31aa72ad0ebff,8931aa72ad3ffff,Passenger_1665,13800001665
1666,6,116.5035,39.9447,8,8831aa464bfffff,,8a31aa464ae7fff,8b31aa464ae5fff,8c31aa464ae57ff,8931aa464afffff,Passenger_1666,13800001666
1667,6,116.3878,39.9539,28,8831aa5505fffff,,8a31aa55041ffff,8b31aa55041cfff,8c31aa55041c9ff,8931aa55043ffff,Passenger_1667,13800001667
1668,6,116.3528,39.9638,45,8831aa50bbfffff,,8a31aa50bb97fff,8b31aa50bb90fff,8c31aa50bb903ff,8931aa50bbbffff,Passenger_1668,13800001668
1669,6,116.4172,39.8779,8,8831aa40dbfffff,,8a31aa40db97fff,8b31aa40db96fff,8c31aa40db961ff,8931aa40dbbffff,Passenger_1669,13800001669
1670,6,116.4095,39.9309,5,8831aa42d9fffff,,8a31aa42d8a7fff,8b31aa42d8a0fff,8c31aa42d8a0dff,8931aa42d8bffff,Passenger_1670,13800001670
1671,6,116.4013,39.8233,5,8831aa4e43fffff,,8a31aa4e432ffff,8b31aa4e432efff,8c31aa4e432e5ff,8931aa4e433ffff,Passenger_1671,13800001671
1672,6,116.6376,40.0817,5,8831aa016bfffff,,8a31aa016baffff,8b31aa016badfff,8c31aa016bac3ff,8931aa016bbffff,Passenger_1672,13800001672
1673,6,116.1449,39.7293,13,88318194b9fffff,,8a318194b997fff,8b318194b994fff,8c318194b9943ff,89318194b9bffff,Passenger_1673,13800001673
1674,6,116.4388,40.1097,5,8831aaccc3fffff,,8a31aaccc38ffff,8b31aaccc388fff,8c31aaccc388dff,8931aaccc3bffff,Passenger_1674,13800001674
1675,6,116.6679,39.8701,17,8831aa7001fffff,,8a31aa70005ffff,8b31aa700059fff,8c31aa7000599ff,8931aa70007ffff,Passenger_1675,13800001675
1676,6,116.3748,39.8008,6,8831aa4e65fffff,,8a31aa4e6457fff,8b31aa4e6454fff,8c31aa4e64541ff,8931aa4e647ffff,Passenger_1676,13800001676
1677,6,116.4332,39.8686,4,8831aa4725fffff,,8a31aa472447fff,8b31aa472440fff,8c31aa4724407ff,8931aa47247ffff,Passenger_1677,13800001677
1678,6,116.9008,40.3781,6,8831aaba23fffff,,8a31aaba2357fff,8b31aaba2356fff,8c31aaba23561ff,8931aaba237ffff,Passenger_1678,13800001678
1679,6,116.4184,39.9243,8,8831aa42d3fffff,,8a31aa42d31ffff,8b31aa42d31cfff,8c31aa42d31c9ff,8931aa42d33ffff,Passenger_1679,13800001679
1680,6,116.1479,39.9679,5,88318525dbfffff,,8a318525dba7fff,8b318525dba4fff,8c318525dba4dff,89318525d87ffff,Passenger_1680,13800001680
1681,6,116.3155,40.0294,12,8831aa52e1fffff,,8a31aa52e027fff,8b31aa52e026fff,8c31aa52e0263ff,8931aa52e03ffff,Passenger_1681,13800001681
1682,6,116.2052,39.9227,12,8831aa5a17fffff,,8a31aa5a1737fff,8b31aa5a1735fff,8c31aa5a1735dff,8931aa5a173ffff,Passenger_1682,13800001682
1683,6,116.3029,39.9672,26,8831aa51d9fffff,,8a31aa51d817fff,8b31aa51d815fff,8c31aa51d815dff,8931aa51d83ffff,Passenger_1683,13800001683
1684,6,116.513,39.9837,6,8831aa54d7fffff,,8a31aa54d6a7fff,8b31aa54d6a4fff,8c31aa54d6a41ff,8931aa54d6bffff,Passenger_1684,13800001684
1685,6,116.0774,39.7212,25,88318195c1fffff,,8a318195c56ffff,8b318195c569fff,8c318195c569dff,89318195c57ffff,Passenger_1685,13800001685
1686,6,116.2784,39.9264,14,8831aa51a1fffff,,8a31aa51a047fff,8b31aa51a044fff,8c31aa51a046bff,8931aa51a07ffff,Passenger_1686,13800001686
1687,6,116.4327,39.9336,20,8831aa55a9fffff,,8a31aa55a917fff,8b31aa55a911fff,8c31aa55a9117ff,8931aa55a93ffff,Passenger_1687,13800001687
1688,6,116.1985,39.9126,12,8831aa5a3bfffff,,8a31aa5a3a87fff,8b31aa5a3a85fff,8c31aa5a3a853ff,8931aa5a3abffff,Passenger_1688,13800001688
1689,6,116.8386,40.3675,5,8831aabb6bfffff,,8a31aabb6a17fff,8b31aabb6a14fff,8c31aabb6a149ff,8931aabb6a3ffff,Passenger_1689,13800001689
1690,6,116.4582,39.9758,6,8831aa5431fffff,,8a31aa543047fff,8b31aa543044fff,8c31aa5430447ff,8931aa54307ffff,Passenger_1690,13800001690
1691,6,116.3313,39.825,10,8831aa41ebfffff,,8a31aa41ea9ffff,8b31aa41ea9cfff,8c31aa41ea9c5ff,8931aa41eabffff,Passenger_1691,13800001691
1692,6,116.2924,39.839,4,8831aa4101fffff,,8a31aa4100b7fff,8b31aa4100b5fff,8c31aa4100b53ff,8931aa4100bffff,Passenger_1692,13800001692
1693,6,116.6263,40.1376,18,8831aa1a97fffff,,8a31aa1a966ffff,8b31aa1a9668fff,8c31aa1a96681ff,8931aa1a967ffff,Passenger_1693,13800001693
1694,6,116.4772,39.9148,82,8831aa4667fffff,,8a31aa4666b7fff,8b31aa4666b6fff,8c31aa4666b63ff,8931aa4666bffff,Passenger_1694,13800001694
1695,6,116.427,39.9426,4,8831aa55e1fffff,,8a31aa55e02ffff,8b31aa55e02efff,8c31aa55e02e1ff,8931aa55e03ffff,Passenger_1695,13800001695
1696,6,116.3704,40.0093,96,8831aa5761fffff,,8a31aa57601ffff,8b31aa5760e6fff,8c31aa5760e6dff,8931aa5760fffff,Passenger_1696,13800001696
1697,6,116.3746,39.7804,14,8831aa4f19fffff,,8a31aa4f1957fff,8b31aa4f1952fff,8c31aa4f19527ff,8931aa4f183ffff,Passenger_1697,13800001697
1698,6,116.5471,40.0073,5,8831aa0b05fffff,,8a31aa0b0567fff,8b31aa0b0561fff,8c31aa0b05615ff,8931aa0b057ffff,Passenger_1698,13800001698
1699,6,116.4435,39.857,45,8831aa4541fffff,,8a31aa4541affff,8b31aa4541a8fff,8c31aa4541a87ff,8931aa4541bffff,Passenger_1699,13800001699
1700,6,116.3409,39.7572,33,8831aa4f21fffff,,8a31aa4f214ffff,8b31aa4f2149fff,8c31aa4f21491ff,8931aa4f2abffff,Passenger_1700,13800001700
1701,6,121.3896,31.1571,4,88309b9633fffff,,8a309b96329ffff,8b309b963299fff,8c309b9632995ff,89309b9632bffff,Passenger_1701,13800001701
1702,6,116.5392,39.9035,10,8831aa46e3fffff,,8a31aa46e38ffff,8b31aa46e38afff,8c31aa46e38adff,8931aa46e3bffff,Passenger_1702,13800001702
1703,6,116.2946,39.9517,36,8831aa51d5fffff,,8a31aa51d49ffff,8b31aa51d498fff,8c31aa51d4985ff,8931aa51d4bffff,Passenger_1703,13800001703
1704,6,116.6674,39.8395,6,8831aa71cbfffff,,8a31aa71cacffff,8b31aa71caccfff,8c31aa71caccdff,8931aa71cafffff,Passenger_1704,13800001704
1705,6,116.8351,40.3933,4,8831aa85a5fffff,,8a31aa85a467fff,8b31aa85a461fff,8c31aa85a461bff,8931aa85a47ffff,Passenger_1705,13800001705
1706,6,116.6908,39.8739,9,8831aa701bfffff,,8a31aa701ab7fff,8b31aa701ab4fff,8c31aa701ab41ff,8931aa701abffff,Passenger_1706,13800001706
1707,6,116.6796,40.3782,5,8831aa8f45fffff,,8a31aa8f4427fff,8b31aa8f4404fff,8c31aa8f44049ff,8931aa8f443ffff,Passenger_1707,13800001707
1708,6,116.3005,39.8767,6,8831aa4331fffff,,8a31aa43310ffff,8b31aa43310afff,8c31aa43310a9ff,8931aa43313ffff,Passenger_1708,13800001708
1709,6,124.368,43.1705,4,883109d6d1fffff,,8a3109d6d0e7fff,8b3109d6d0e1fff,8c3109d6d0e15ff,893109d6d0fffff,Passenger_1709,13800001709
1710,6,116.319,39.8489,20,8831aa4119fffff,,8a31aa41195ffff,8b31aa41195afff,8c31aa41195adff,8931aa41197ffff,Passenger_1710,13800001710
1711,6,116.4725,39.8326,21,8831aa4515fffff,,8a31aa4517b7fff,8b31aa4517b4fff,8c31aa4517b4dff,8931aa4517bffff,Passenger_1711,13800001711
1712,6,116.2215,39.775,6,8831aa4b1bfffff,,8a31aa4b1a8ffff,8b31aa4b1a88fff,8c31aa4b1a887ff,8931aa4b1abffff,Passenger_1712,13800001712
1713,6,116.6501,39.9195,33,8831aa7263fffff,,8a31aa726247fff,8b31aa726243fff,8c31aa726243dff,8931aa72627ffff,Passenger_1713,13800001713
1714,6,116.5219,39.8654,42,8831aa4415fffff,,8a31aa4414c7fff,8b31aa4414c0fff,8c31aa4414c0dff,8931aa4414fffff,Passenger_1714,13800001714
1715,6,116.5294,39.9838,4,8831aa0b25fffff,,8a31aa0b248ffff,8b31aa0b248bfff,8c31aa0b248b5ff,8931aa0b24bffff,Passenger_1715,13800001715
1716,6,116.6378,40.2996,4,8831aa1241fffff,,8a31aa12410ffff,8b31aa12410bfff,8c31aa12410bbff,8931aa12413ffff,Passenger_1716,13800001716
1717,6,116.402,39.9721,5,8831aa5555fffff,,8a31aa555427fff,8b31aa555422fff,8c31aa555422bff,8931aa55543ffff,Passenger_1717,13800001717
1718,6,116.4442,40.0883,6,8831aacc87fffff,,8a31aacc8677fff,8b31aacc8670fff,8c31aacc86701ff,8931aacc867ffff,Passenger_1718,13800001718
1719,6,116.5803,39.9096,18,8831aa4691fffff,,8a31aa4698dffff,8b31aa4698dafff,8c31aa4698dabff,8931aa4698fffff,Passenger_1719,13800001719
1720,6,116.3501,39.792,21,8831aa4f4bfffff,,8a31aa4f4af7fff,8b31aa4f4af6fff,8c31aa4f4af69ff,8931aa4f4afffff,Passenger_1720,13800001720
1721,6,116.4292,40.1368,9,8831aaceabfffff,,8a31aacea84ffff,8b31aacea84dfff,8c31aacea84d7ff,8931aacea87ffff,Passenger_1721,13800001721
1722,6,116.3787,40.12,5,8831aacc47fffff,,8a31aacc468ffff,8b31aacc4688fff,8c31aacc46883ff,8931aacc46bffff,Passenger_1722,13800001722
1723,6,116.4417,40.0696,6,8831aaccb5fffff,,8a31aa564b27fff,8b31aa564b20fff,8c31aa564b20dff,8931aa564b3ffff,Passenger_1723,13800001723
1724,6,116.4208,39.8616,22,8831aa4099fffff,,8a31aa409887fff,8b31aa409880fff,8c31aa409880bff,8931aa4098bffff,Passenger_1724,13800001724
1725,6,116.3529,39.9475,20,8831aa425dfffff,,8a31aa425d47fff,8b31aa425d41fff,8c31aa425d411ff,8931aa425d7ffff,Passenger_1725,13800001725
1726,6,116.2928,39.8226,6,8831aa4123fffff,,8a31aa413c97fff,8b31aa413c93fff,8c31aa413c935ff,8931aa413cbffff,Passenger_1726,13800001726
1727,6,116.4197,40.0393,10,8831aa5667fffff,,8a31aa566717fff,8b31aa566733fff,8c31aa5667337ff,8931aa56673ffff,Passenger_1727,13800001727
1728,6,116.6444,40.332,89,8831aa8881fffff,,8a31aa88802ffff,8b31aa88802afff,8c31aa88802a7ff,8931aa88803ffff,Passenger_1728,13800001728
1729,6,116.1671,39.822,5,8831aa59e1fffff,,8a31aa59e0d7fff,8b31aa59e0d4fff,8c31aa59e0d5dff,8931aa59e0fffff,Passenger_1729,13800001729
1730,6,116.312,39.9272,9,8831aa426dfffff,,8a31aa426c17fff,8b31aa426c12fff,8c31aa426c127ff,8931aa426cbffff,Passenger_1730,13800001730
1731,6,116.7082,40.3753,18,8831aa8f57fffff,,8a31aa8f57affff,8b31aa8f57a8fff,8c31aa8f57a87ff,8931aa8f57bffff,Passenger_1731,13800001731
1732,6,116.2349,39.8725,4,8831aa58c1fffff,,8a31aa58c0cffff,8b31aa58c0c8fff,8c31aa58c0c87ff,8931aa58c0fffff,Passenger_1732,13800001732
1733,6,116.4933,39.9299,18,8831aa4647fffff,,8a31aa46469ffff,8b31aa46469bfff,8c31aa46469b3ff,8931aa460d3ffff,Passenger_1733,13800001733
1734,6,116.3321,39.6172,4,883181b0e5fffff,,8a3181b0e56ffff,8b3181b0e568fff,8c3181b0e56e3ff,893181b0e57ffff,Passenger_1734,13800001734
1735,6,116.5608,39.9188,13,8831aa46d5fffff,,8a31aa46d587fff,8b31aa46d585fff,8c31aa46d5851ff,8931aa46d5bffff,Passenger_1735,13800001735
1736,6,116.3307,40.0746,33,8831aacd05fffff,,8a31aacd0477fff,8b31aacd0472fff,8c31aacd04723ff,8931aacd047ffff,Passenger_1736,13800001736
1737,6,116.5266,39.8957,6,8831aa445bfffff,,8a31aa445a27fff,8b31aa445a26fff,8c31aa445a269ff,8931aa445a3ffff,Passenger_1737,13800001737
1738,6,116.3345,39.8669,8,8831aa4029fffff,,8a31aa40294ffff,8b31aa40294efff,8c31aa40294ebff,8931aa40297ffff,Passenger_1738,13800001738
1739,6,116.6215,40.3036,24,8831aa899bfffff,,8a31aa899a37fff,8b31aa899a35fff,8c31aa899a35bff,8931aa899a3ffff,Passenger_1739,13800001739
1740,6,116.68,39.9061,18,8831aa7233fffff,,8a31aa723367fff,8b31aa723365fff,8c31aa723360bff,8931aa72337ffff,Passenger_1740,13800001740
1741,6,117.1046,40.1675,10,8831aaade1fffff,,8a31aaade0d7fff,8b31aaade0d0fff,8c31aaade0d01ff,8931aaade0fffff,Passenger_1741,13800001741
1742,6,116.3487,39.8285,4,8831aa4189fffff,,8a31aa4188f7fff,8b31aa4188f0fff,8c31aa4188f01ff,8931aa4188fffff,Passenger_1742,13800001742
1743,6,116.5642,40.0703,32,8831aa19d7fffff,,8a31aa19d627fff,8b31aa19d622fff,8c31aa19d622bff,8931aa19d63ffff,Passenger_1743,13800001743
1744,6,116.3281,40.04,6,8831aa52c7fffff,,8a31aa52c717fff,8b31aa52c714fff,8c31aa52c7147ff,8931aa52c73ffff,Passenger_1744,13800001744
1745,6,116.2114,39.9479,10,8831aa512dfffff,,8a31aa512d17fff,8b31aa512d13fff,8c31aa512d139ff,8931aa512d3ffff,Passenger_1745,13800001745
1746,6,116.6371,39.8799,53,8831aa7317fffff,,8a31aa73165ffff,8b31aa731659fff,8c31aa7316595ff,8931aa73167ffff,Passenger_1746,13800001746
1747,6,116.456,39.7403,5,8831aa4c8dfffff,,8a31aa4c8c6ffff,8b31aa4c8c69fff,8c31aa4c8c69dff,8931aa4c8c7ffff,Passenger_1747,13800001747
1748,6,116.3649,39.9947,9,8831aa50d3fffff,,8a31aa50d367fff,8b31aa50d366fff,8c31aa50d3663ff,8931aa50d37ffff,Passenger_1748,13800001748
1749,6,116.8075,40.3642,4,8831aa8eb1fffff,,8a31aa8eb1affff,8b31aa8eb1a8fff,8c31aa8eb1a89ff,8931aa8eb1bffff,Passenger_1749,13800001749
1750,6,116.4205,40.0861,9,8831aacce7fffff,,8a31aacce6c7fff,8b31aacce6c4fff,8c31aacce6c43ff,8931aacce6fffff,Passenger_1750,13800001750
1751,6,116.8625,40.3874,78,8831aa85b7fffff,,8a31aa85b6e7fff,8b31aa85b6e2fff,8c31aa85b6e25ff,8931aa85b6fffff,Passenger_1751,13800001751
1752,6,116.3118,39.8991,14,8831aa4319fffff,,8a31aa431987fff,8b31aa431981fff,8c31aa431981dff,8931aa4319bffff,Passenger_1752,13800001752
1753,6,116.4013,39.9046,22,8831aa4283fffff,,8a31aa428397fff,8b31aa428393fff,8c31aa4283939ff,8931aa4283bffff,Passenger_1753,13800001753
1754,6,116.3477,39.9921,17,8831aa50d5fffff,,8a31aa50d52ffff,8b31aa50d52efff,8c31aa50d52e3ff,8931aa50d53ffff,Passenger_1754,13800001754
1755,6,116.2435,40.5541,5,8831ae6129fffff,,8a31ae6162dffff,8b31ae6162dafff,8c31ae6162da1ff,8931ae6162fffff,Passenger_1755,13800001755
1756,6,116.596,39.9287,5,8831aa09a9fffff,,8a31aa09a8effff,8b31aa09a8edfff,8c31aa09a8ed7ff,8931aa09a8fffff,Passenger_1756,13800001756
1757,6,116.6488,40.319,14,8831aa88b9fffff,,8a31aa88b897fff,8b31aa88b890fff,8c31aa88b890bff,8931aa88b8bffff,Passenger_1757,13800001757
1758,6,116.5006,40.0582,6,8831aa1931fffff,,8a31aa1930b7fff,8b31aa1930b6fff,8c31aa1930b67ff,8931aa1930bffff,Passenger_1758,13800001758
1759,6,116.6033,39.911,12,8831aa7349fffff,,8a31aa7348c7fff,8b31aa7348c5fff,8c31aa7348c51ff,8931aa7348fffff,Passenger_1759,13800001759
1760,6,116.4826,39.8835,65,8831aa4469fffff,,8a31aa44692ffff,8b31aa446929fff,8c31aa446929dff,8931aa44693ffff,Passenger_1760,13800001760
1761,6,116.1624,39.7675,9,8831aa4b65fffff,,8a31aa4b641ffff,8b31aa4b6418fff,8c31aa4b64187ff,8931aa4b643ffff,Passenger_1761,13800001761
1762,6,116.441,39.9106,40,8831aa4741fffff,,8a31aa474137fff,8b31aa474130fff,8c31aa4741309ff,8931aa47413ffff,Passenger_1762,13800001762
1763,6,116.4475,39.9396,21,8831aa5581fffff,,8a31aa558087fff,8b31aa558085fff,8c31aa5580851ff,8931aa5580bffff,Passenger_1763,13800001763
1764,6,116.3567,40.0045,97,8831aa50d9fffff,,8a31aa50d967fff,8b31aa50d966fff,8c31aa50d9667ff,8931aa50d97ffff,Passenger_1764,13800001764
1765,6,116.295,40.1524,10,8831aaca9dfffff,,8a31aaca9d57fff,8b31aaca9d56fff,8c31aaca9d563ff,8931aaca9d7ffff,Passenger_1765,13800001765
1766,6,116.4314,40.0372,17,8831aa5629fffff,,8a31aa562947fff,8b31aa562944fff,8c31aa5629441ff,8931aa56297ffff,Passenger_1766,13800001766
1767,6,116.447,39.9728,44,8831aa5435fffff,,8a31aa54351ffff,8b31aa54351dfff,8c31aa54351d9ff,8931aa54353ffff,Passenger_1767,13800001767
1768,6,116.6222,39.911,9,8831aa7359fffff,,8a31aa7358a7fff,8b31aa7358a2fff,8c31aa7358a27ff,8931aa7358bffff,Passenger_1768,13800001768
1769,6,116.2544,40.2081,6,8831aac169fffff,,8a31aac1682ffff,8b31aac16828fff,8c31aac168283ff,8931aac1683ffff,Passenger_1769,13800001769
1770,6,116.2157,39.9338,17,8831aa5a1bfffff,,8a31aa5a1b57fff,8b31aa5a1b55fff,8c31aa5a1b551ff,8931aa5a1b7ffff,Passenger_1770,13800001770
1771,6,116.6618,40.1286,13,8831aa030bfffff,,8a31aa030acffff,8b31aa030addfff,8c31aa030ace5ff,8931aa030afffff,Passenger_1771,13800001771
1772,6,115.9555,40.4654,5,883185b09dfffff,,8a3185b09d0ffff,8b3185b09d09fff,8c3185b09d09bff,893185b09d7ffff,Passenger_1772,13800001772
1773,6,116.3346,39.9936,54,8831aa50c1fffff,,8a31aa50c057fff,8b31aa50c054fff,8c31aa50c0545ff,8931aa50c07ffff,Passenger_1773,13800001773
1774,6,116.428,40.0496,14,8831aa566bfffff,,8a31aa566a37fff,8b31aa566a31fff,8c31aa566a357ff,8931aa566a3ffff,Passenger_1774,13800001774
1775,6,116.334,39.7687,10,8831aa4f63fffff,,8a31aa4f62a7fff,8b31aa4f6399fff,8c31aa4f63993ff,8931aa4f63bffff,Passenger_1775,13800001775
1776,6,116.8636,40.398,9,8831aa85b1fffff,,8a31aa85b15ffff,8b31aa85b158fff,8c31aa85b1581ff,8931aa85b17ffff,Passenger_1776,13800001776
1777,6,116.211,39.8984,9,8831aa585bfffff,,8a31aa585a77fff,8b31aa585a75fff,8c31aa585a759ff,8931aa585a7ffff,Passenger_1777,13800001777
1778,6,116.4765,40.02,10,8831aa56e7fffff,,8a31aa56e62ffff,8b31aa56e62efff,8c31aa56e62e3ff,8931aa56e63ffff,Passenger_1778,13800001778
1779,6,116.6644,40.2905,10,8831aa1257fffff,,8a31aa125647fff,8b31aa125645fff,8c31aa1256459ff,8931aa12567ffff,Passenger_1779,13800001779
1780,6,116.1688,39.8027,5,8831aa59a5fffff,,8a31aa59a40ffff,8b31aa59a40cfff,8c31aa59a40c5ff,8931aa59a43ffff,Passenger_1780,13800001780
1781,6,116.4872,39.9214,17,8831aa4663fffff,,8a31aa466217fff,8b31aa466215fff,8c31aa4662151ff,8931aa46623ffff,Passenger_1781,13800001781
1782,6,116.2969,40.1059,5,8831aac8d7fffff,,8a31aac8d61ffff,8b31aac8d61dfff,8c31aac8d61d7ff,8931aac8d63ffff,Passenger_1782,13800001782
1783,6,116.4443,40.0569,26,8831aa5643fffff,,8a31aa5642e7fff,8b31aa5642e2fff,8c31aa5642e25ff,8931aa5642fffff,Passenger_1783,13800001783
1784,6,116.4435,39.9839,4,8831aa5407fffff,,8a31aa542b6ffff,8b31aa542b69fff,8c31aa542b69bff,8931aa542b7ffff,Passenger_1784,13800001784
1785,6,116.2649,39.9195,6,8831aa51a5fffff,,8a31aa51a4b7fff,8b31aa51a4b0fff,8c31aa51a4b09ff,8931aa51a4bffff,Passenger_1785,13800001785
1786,6,116.2834,39.9361,16,8831aa5185fffff,,8a31aa5184c7fff,8b31aa5184c4fff,8c31aa5184c47ff,8931aa5184fffff,Passenger_1786,13800001786
1787,6,116.5359,39.9283,4,8831aa461bfffff,,8a31aa461a47fff,8b31aa461a46fff,8c31aa461a467ff,8931aa461a7ffff,Passenger_1787,13800001787
1788,6,116.4295,39.8181,10,8831aa4525fffff,,8a31aa452587fff,8b31aa452585fff,8c31aa4525859ff,8931aa4525bffff,Passenger_1788,13800001788
1789,6,116.3097,39.9781,37,8831aa50edfffff,,8a31aa50ecaffff,8b31aa50ecacfff,8c31aa50ecac3ff,8931aa50ecbffff,Passenger_1789,13800001789
1790,6,116.265,39.8605,5,8831aa5891fffff,,8a31aa589177fff,8b31aa589173fff,8c31aa5891733ff,8931aa58917ffff,Passenger_1790,13800001790
1791,6,116.4099,39.7188,4,8831aa4dc3fffff,,8a31aa4dc267fff,8b31aa4dc262fff,8c31aa4dc262dff,8931aa4dc27ffff,Passenger_1791,13800001791
1792,6,116.5715,39.9616,16,8831aa091dfffff,,8a31aa091d5ffff,8b31aa091d5cfff,8c31aa091d5cbff,8931aa091d7ffff,Passenger_1792,13800001792
1793,6,116.2657,40.0575,12,8831aa5245fffff,,8a31aa52459ffff,8b31aa52459dfff,8c31aa52459d1ff,8931aa5245bffff,Passenger_1793,13800001793
1794,6,116.5464,40.0378,18,8831aa19b5fffff,,8a31aa19b597fff,8b31aa19b594fff,8c31aa19b594bff,8931aa19b5bffff,Passenger_1794,13800001794
1795,6,116.8785,40.3922,45,8831aaba65fffff,,8a31aaba642ffff,8b31aaba6429fff,8c31aaba6429bff,8931aaba643ffff,Passenger_1795,13800001795
1796,6,116.2497,40.2275,28,8831aac325fffff,,8a31aac32487fff,8b31aac32484fff,8c31aac32484dff,8931aac324bffff,Passenger_1796,13800001796
1797,6,116.2006,39.9406,17,8831aa5a57fffff,,8a31aa5a5767fff,8b31aa5a5764fff,8c31aa5a5764dff,8931aa5a50fffff,Passenger_1797,13800001797
1798,6,116.3131,39.9924,14,8831aa5011fffff,,8a31aa5013b7fff,8b31aa5013b4fff,8c31aa5013b41ff,8931aa5013bffff,Passenger_1798,13800001798
1799,6,116.3851,39.9638,10,8831aa550dfffff,,8a31aa550d17fff,8b31aa550d14fff,8c31aa550d147ff,8931aa550d3ffff,Passenger_1799,13800001799
1800,6,116.3758,39.9829,18,8831aa509bfffff,,8a31aa572697fff,8b31aa572693fff,8c31aa5726939ff,8931aa5726bffff,Passenger_1800,13800001800
1801,6,116.2299,40.0459,4,8831aac9bdfffff,,8a31aac9bc8ffff,8b31aac9bc88fff,8c31aac9bc885ff,8931aac9bcbffff,Passenger_1801,13800001801
1802,6,116.3159,39.9413,14,8831aa5191fffff,,8a31aa5193b7fff,8b31aa5193b4fff,8c31aa5193b4bff,8931aa5193bffff,Passenger_1802,13800001802
1803,6,116.3086,39.6883,9,883181b20bfffff,,8a3181b20a9ffff,8b3181b20a9bfff,8c3181b20326dff,893181b2033ffff,Passenger_1803,13800001803
1804,6,116.6111,39.9211,6,8831aa09b5fffff,,8a31aa09b567fff,8b31aa09b562fff,8c31aa09b562bff,8931aa09b57ffff,Passenger_1804,13800001804
1805,6,116.3817,39.9015,17,8831aa42a9fffff,,8a31aa42a927fff,8b31aa42a922fff,8c31aa42a9223ff,8931aa42a93ffff,Passenger_1805,13800001805
1806,6,116.4626,40.0048,22,8831aa5457fffff,,8a31aa545777fff,8b31aa545773fff,8c31aa5457731ff,8931aa54577ffff,Passenger_1806,13800001806
1807,6,116.455,39.9517,6,8831aa55d5fffff,,8a31aa55d4affff,8b31aa55d4aafff,8c31aa55d4aabff,8931aa55d4bffff,Passenger_1807,13800001807
1808,6,116.4163,39.9845,17,8831aa555bfffff,,8a31aa555b27fff,8b31aa555b21fff,8c31aa555b21bff,8931aa555b3ffff,Passenger_1808,13800001808
1809,6,116.2872,39.8587,5,8831aa4141fffff,,8a31aa41402ffff,8b31aa41402efff,8c31aa41402e9ff,8931aa41403ffff,Passenger_1809,13800001809
1810,6,116.3448,39.7779,38,8831aa4f0dfffff,,8a31aa4f46dffff,8b31aa4f46dbfff,8c31aa4f46db5ff,8931aa4f0d7ffff,Passenger_1810,13800001810
1811,6,116.4825,39.9436,20,8831aa464dfffff,,8a31aa464db7fff,8b31aa464db2fff,8c31aa464db23ff,8931aa464dbffff,Passenger_1811,13800001811
1812,6,116.2955,40.2183,4,8831aac15bfffff,,8a31aac15a97fff,8b31aac15a93fff,8c31aac15a93bff,8931aac15abffff,Passenger_1812,13800001812
1813,6,116.4846,39.9794,13,8831aa54ebfffff,,8a31aa54ea17fff,8b31aa54ea11fff,8c31aa54ea117ff,8931aa54ea3ffff,Passenger_1813,13800001813
1814,6,116.464,39.9144,61,8831aa4759fffff,,8a31aa47598ffff,8b31aa475989fff,8c31aa475989bff,8931aa47583ffff,Passenger_1814,13800001814
1815,6,116.3924,39.9777,20,8831aa554bfffff,,8a31aa554a9ffff,8b31aa554a99fff,8c31aa554a983ff,8931aa554abffff,Passenger_1815,13800001815
1816,6,116.2966,40.0234,8,8831aa5237fffff,,8a31aa52374ffff,8b31aa523748fff,8c31aa523748bff,8931aa52377ffff,Passenger_1816,13800001816
1817,6,115.9799,40.4828,16,883185b729fffff,,8a3185b72bb7fff,8b3185b72bb6fff,8c3185b72bb67ff,893185b72bbffff,Passenger_1817,13800001817
1818,6,116.5643,39.9525,6,8831aa0903fffff,,8a31aa0902cffff,8b31aa0902ccfff,8c31aa0902cc1ff,8931aa0902fffff,Passenger_1818,13800001818
1819,6,116.4035,39.7976,9,8831aa4e07fffff,,8a31aa4e061ffff,8b31aa4e061dfff,8c31aa4e061d7ff,8931aa4e063ffff,Passenger_1819,13800001819
