,hour,longitude,latitude,value,h3_8,h3_9,h3_10,h3_11,h3_12,h3_,passengername,phone
750,1,116.3788,39.9196,35,8831aa42c5fffff,8931aa42c5bffff,8a31aa42c59ffff,8b31aa42c59cfff,8c31aa42c59c3ff,8031fffffffffff,,13800010750
751,1,116.5155,39.9106,35,8831aa463bfffff,8931aa463bbffff,8a31aa463b9ffff,8b31aa463b98fff,8c31aa463b981ff,8031fffffffffff,,13800010751
752,1,116.5224,39.9166,35,8831aa4617fffff,8931aa4617bffff,8a31aa461787fff,8b31aa461786fff,8c31aa4617869ff,8031fffffffffff,,13800010752
753,1,116.491,39.9816,35,8831aa54c7fffff,8931aa54c6bffff,8a31aa54c69ffff,8b31aa54c699fff,8c31aa54c6991ff,8031fffffffffff,,13800010753
754,1,116.3314,39.9643,35,8831aa50abfffff,8931aa50abbffff,8a31aa50ab8ffff,8b31aa50ab8efff,8c31aa50ab8e5ff,8031fffffffffff,,13800010754
755,1,116.3488,39.9438,35,8831aa425dfffff,8931aa425cbffff,8a31aa425ca7fff,8b31aa425ca1fff,8c31aa425ca19ff,8031fffffffffff,,13800010755
756,1,116.4896,39.9553,35,8831aa54a3fffff,8931aa54a3bffff,8a31aa54a397fff,8b31aa54a394fff,8c31aa54a3909ff,8031fffffffffff,,13800010756
757,1,116.2459,39.8565,35,8831aa5883fffff,8931aa5883bffff,8a31aa5883affff,8b31aa5883aefff,8c31aa5883aedff,8031fffffffffff,,13800010757
758,1,106.3116,38.4566,35,8824c04d8dfffff,8924c04d81bffff,8a24c04d81b7fff,8b24c04d81b6fff,8c24c04d81b6bff,8025fffffffffff,,13800010758
759,1,116.4134,39.9875,35,8831aa5465fffff,8931aa5465bffff,8a31aa54659ffff,8b31aa54659cfff,8c31aa54659c3ff,8031fffffffffff,,13800010759
760,1,116.4253,40.0271,35,8831aa5621fffff,8931aa5621bffff,8a31aa5621b7fff,8b31aa5621b2fff,8c31aa5621b27ff,8031fffffffffff,,13800010760
761,1,116.4075,39.9936,35,8831aa5733fffff,8931aa57333ffff,8a31aa573307fff,8b31aa573304fff,8c31aa5733041ff,8031fffffffffff,,13800010761
762,1,119.1857,34.596,35,88308406d1fffff,89308406d07ffff,8a308406d05ffff,8b308406d05bfff,8c308406d05b1ff,8031fffffffffff,,13800010762
763,1,116.4192,39.9661,35,8831aa5519fffff,8931aa55183ffff,8a31aa55180ffff,8b31aa551809fff,8c31aa5518099ff,8031fffffffffff,,13800010763
764,1,124.4072,40.1371,35,88302eb353fffff,89302eb353bffff,8a302eb353a7fff,8b302eb353a2fff,8c302eb353a27ff,8031fffffffffff,,13800010764
765,1,116.3129,39.9583,35,8831aa51d3fffff,8931aa51d23ffff,8a31aa51d22ffff,8b31aa51d228fff,8c31aa51d2281ff,8031fffffffffff,,13800010765
766,1,116.399,39.9913,35,8831aa5731fffff,8931aa5730bffff,8a31aa573087fff,8b31aa573084fff,8c31aa5730841ff,8031fffffffffff,,13800010766
767,1,116.4969,39.908,35,8831aa4623fffff,8931aa462afffff,8a31aa462adffff,8b31aa462adafff,8c31aa462ada5ff,8031fffffffffff,,13800010767
768,1,116.4956,39.9048,34,8831aa4623fffff,8931aa46223ffff,8a31aa462237fff,8b31aa462231fff,8c31aa4622315ff,8031fffffffffff,,13800010768
769,1,126.9717,45.5472,34,8814962d47fffff,8914962d477ffff,8a14962d4777fff,8b14962d4773fff,8c14962d4773bff,8031fffffffffff,,13800010769
770,1,116.4235,40.0078,34,8831aa5713fffff,8931aa57123ffff,8a31aa571207fff,8b31aa571201fff,8c31aa571201dff,8031fffffffffff,,13800010770
771,1,116.2968,37.4439,34,88319d2b31fffff,89319d2b31bffff,8a319d2b3197fff,8b319d2b3194fff,8c319d2b31941ff,8031fffffffffff,,13800010771
772,1,116.237,39.9107,34,8831aa5a81fffff,8931aa5a813ffff,8a31aa5a811ffff,8b31aa5a811afff,8c31aa5a811abff,8031fffffffffff,,13800010772
773,1,119.5503,39.9022,34,883030503dfffff,893030503c3ffff,8a3030503c17fff,8b3030503c16fff,8c3030503c163ff,8031fffffffffff,,13800010773
774,1,116.4203,39.9556,34,8831aa5517fffff,8931aa5510fffff,8a31aa551767fff,8b31aa551764fff,8c31aa551764bff,8031fffffffffff,,13800010774
775,1,116.4624,39.9255,34,8831aa55bbfffff,8931aa55babffff,8a31aa55ba9ffff,8b31aa55b06dfff,8c31aa55ba9adff,8031fffffffffff,,13800010775
776,1,116.3078,39.96,34,8831aa51d1fffff,8931aa51d07ffff,8a31aa51d047fff,8b31aa51d041fff,8c31aa51d0417ff,8031fffffffffff,,13800010776
777,1,116.608,40.0584,34,8831aa0a5dfffff,8931aa0a5cbffff,8a31aa0a5c9ffff,8b31aa0a5c9cfff,8c31aa0a5c9c5ff,8031fffffffffff,,13800010777
778,1,116.3807,39.9705,34,8831aa5545fffff,8931aa5544fffff,8a31aa5544e7fff,8b31aa5544e5fff,8c31aa5544e55ff,8031fffffffffff,,13800010778
779,1,116.2994,39.8707,34,8831aa4337fffff,8931aa43373ffff,8a31aa433737fff,8b31aa433735fff,8c31aa433735bff,8031fffffffffff,,13800010779
780,1,116.4481,39.9437,34,8831aa5581fffff,8931aa55813ffff,8a31aa558107fff,8b31aa558103fff,8c31aa5581031ff,8031fffffffffff,,13800010780
781,1,116.2727,39.9291,34,8831aa51a1fffff,8931aa51a13ffff,8a31aa51a137fff,8b31aa51a136fff,8c31aa51a1361ff,8031fffffffffff,,13800010781
782,1,116.2873,39.8841,34,8831aa4305fffff,8931aa4304fffff,8a31aa4304cffff,8b31aa4304cafff,8c31aa4304cabff,8031fffffffffff,,13800010782
783,1,116.3363,40.0478,34,8831aa52cbfffff,8931aa52cabffff,8a31aa52ca8ffff,8b31aa52ca8cfff,8c31aa52ca8cdff,8031fffffffffff,,13800010783
784,1,116.6272,40.043,34,8831aa0a11fffff,8931aa0a103ffff,8a31aa0a102ffff,8b31aa0a102cfff,8c31aa0a102c9ff,8031fffffffffff,,13800010784
785,1,116.4524,39.8736,34,8831aa473dfffff,8931aa473cfffff,8a31aa473cf7fff,8b31aa473cf0fff,8c31aa473cf07ff,8031fffffffffff,,13800010785
786,1,116.2393,39.8539,34,8831aa5887fffff,8931aa58873ffff,8a31aa588737fff,8b31aa588735fff,8c31aa588730bff,8031fffffffffff,,13800010786
787,1,121.6483,31.2035,33,8830994f2bfffff,8930994f2a7ffff,8a30994f2a67fff,8b30994f2a63fff,8c30994f2a63bff,8031fffffffffff,,13800010787
788,1,116.4228,39.9935,33,8831aa5461fffff,8931aa54603ffff,8a31aa546037fff,8b31aa546030fff,8c31aa5460301ff,8031fffffffffff,,13800010788
789,1,116.3118,40.0838,33,8831aacd69fffff,8931aacd68bffff,8a31aacd688ffff,8b31aacd688afff,8c31aacd688a3ff,8031fffffffffff,,13800010789
790,1,116.3498,39.851,33,8831aa4035fffff,8931aa4034fffff,8a31aa4034effff,8b31aa4034edfff,8c31aa4034ec3ff,8031fffffffffff,,13800010790
791,1,116.2755,39.9045,33,8831aa4345fffff,8931aa43443ffff,8a31aa434437fff,8b31aa434430fff,8c31aa4344307ff,8031fffffffffff,,13800010791
792,1,116.6163,40.0582,33,8831aa0a51fffff,8931aa0a503ffff,8a31aa0a5017fff,8b31aa0a5016fff,8c31aa0a50165ff,8031fffffffffff,,13800010792
793,1,116.3591,40.0207,33,8831aa5297fffff,8931aa5297bffff,8a31aa529787fff,8b31aa529781fff,8c31aa529781bff,8031fffffffffff,,13800010793
794,1,116.5824,39.9166,33,8831aa09a5fffff,8931aa46997ffff,8a31aa46996ffff,8b31aa469968fff,8c31aa469968bff,8031fffffffffff,,13800010794
795,1,123.7551,41.3098,33,88302575e1fffff,89302575e03ffff,8a302575e00ffff,8b302575e00cfff,8c302575e00cdff,8031fffffffffff,,13800010795
796,1,116.4477,39.8947,33,8831aa470dfffff,8931aa4708bffff,8a31aa470897fff,8b31aa470896fff,8c31aa4708961ff,8031fffffffffff,,13800010796
797,1,116.3377,40.0488,33,8831aa52cbfffff,8931aa52ca3ffff,8a31aa52ca1ffff,8b31aa52ca1bfff,8c31aa52ca1b9ff,8031fffffffffff,,13800010797
798,1,116.3885,39.9954,33,8831aa572bfffff,8931aa573dbffff,8a31aa572acffff,8b31aa572ac9fff,8c31aa572ac97ff,8031fffffffffff,,13800010798
799,1,116.2476,39.8679,33,8831aa58d5fffff,8931aa58d4fffff,8a31aa58d48ffff,8b31aa58d4f2fff,8c31aa58d4f25ff,8031fffffffffff,,13800010799
800,1,116.3759,40.0155,33,8831aa576bfffff,8931aa576a3ffff,8a31aa576a37fff,8b31aa576a32fff,8c31aa576a321ff,8031fffffffffff,,13800010800
801,1,116.3778,39.9014,33,8831aa42e7fffff,8931aa42e67ffff,8a31aa42e677fff,8b31aa42e675fff,8c31aa42e6757ff,8031fffffffffff,,13800010801
802,1,121.3764,31.3133,33,8830982599fffff,8930982599bffff,8a309825998ffff,8b309825998cfff,8c309825998cbff,8031fffffffffff,,13800010802
803,1,116.3855,39.9997,32,8831aa572bfffff,8931aa572a3ffff,8a31aa572a27fff,8b31aa572a24fff,8c31aa572a241ff,8031fffffffffff,,13800010803
804,1,116.4746,39.9867,32,8831aa5413fffff,8931aa5412bffff,8a31aa54129ffff,8b31aa54129efff,8c31aa54129edff,8031fffffffffff,,13800010804
805,1,116.3012,39.9121,32,8831aa435dfffff,8931aa435c7ffff,8a31aa435c77fff,8b31aa435c74fff,8c31aa435c75dff,8031fffffffffff,,13800010805
806,1,116.3526,39.9071,32,8831aa4231fffff,8931aa4230fffff,8a31aa42301ffff,8b31aa42301bfff,8c31aa42301b3ff,8031fffffffffff,,13800010806
807,1,116.2807,39.9546,32,8831aa51c7fffff,8931aa51c73ffff,8a31aa51c71ffff,8b31aa51c71dfff,8c31aa51c718bff,8031fffffffffff,,13800010807
808,1,116.2286,39.8444,32,8831aa58a1fffff,8931aa58a17ffff,8a31aa58a167fff,8b31aa58a162fff,8c31aa58a1623ff,8031fffffffffff,,13800010808
809,1,116.3346,40.0743,32,8831aacd07fffff,8931aacd073ffff,8a31aacd0717fff,8b31aacd0715fff,8c31aacd0715bff,8031fffffffffff,,13800010809
810,1,116.335,39.9126,32,8831aa422bfffff,8931aa422abffff,8a31aa422aa7fff,8b31aa422aa5fff,8c31aa422aa59ff,8031fffffffffff,,13800010810
811,1,116.4538,39.9736,32,8831aa5431fffff,8931aa5430bffff,8a31aa5430affff,8b31aa5430aafff,8c31aa5430aa1ff,8031fffffffffff,,13800010811
812,1,116.5601,39.917,32,8831aa46d5fffff,8931aa46d5bffff,8a31aa46896ffff,8b31aa46d59afff,8c31aa46d59a5ff,8031fffffffffff,,13800010812
813,1,116.3268,40.069,32,8831aacd2bfffff,8931aacd2b3ffff,8a31aacd2b17fff,8b31aacd2b10fff,8c31aacd2b101ff,8031fffffffffff,,13800010813
814,1,116.3525,40.0447,32,8831aa52d1fffff,8931aa52d03ffff,8a31aa52d007fff,8b31aa52d002fff,8c31aa52d002dff,8031fffffffffff,,13800010814
815,1,116.328,40.0737,32,8831aacd05fffff,8931aacd043ffff,8a31aacd0417fff,8b31aacd0413fff,8c31aacd0413bff,8031fffffffffff,,13800010815
816,1,116.219,39.8523,32,8831aa58e7fffff,8931aa58e63ffff,8a31aa58e627fff,8b31aa58e621fff,8c31aa58e6219ff,8031fffffffffff,,13800010816
817,1,116.2982,39.9499,32,8831aa518bfffff,8931aa518b7ffff,8a31aa518b57fff,8b31aa518b50fff,8c31aa518b50bff,8031fffffffffff,,13800010817
818,1,116.2859,39.897,32,8831aa430dfffff,8931aa430d7ffff,8a31aa430d77fff,8b31aa430d73fff,8c31aa430d73bff,8031fffffffffff,,13800010818
819,1,116.289,39.9212,32,8831aa51b5fffff,8931aa51b5bffff,8a31aa51b58ffff,8b31aa51b58dfff,8c31aa51b58d1ff,8031fffffffffff,,13800010819
820,1,116.4941,39.9423,31,8831aa4641fffff,8931aa46403ffff,8a31aa464027fff,8b31aa464026fff,8c31aa4640269ff,8031fffffffffff,,13800010820
821,1,123.6513,47.2105,31,8814b6384bfffff,8914b6384afffff,8a14b6384aeffff,8b14b6384ae1fff,8c14b6384ae13ff,8015fffffffffff,,13800010821
822,1,116.3721,39.91,31,8831aa42e1fffff,8931aa42e13ffff,8a31aa42ec4ffff,8b31aa42e116fff,8c31aa42e116dff,8031fffffffffff,,13800010822
823,1,116.3809,39.9104,31,8831aa42ebfffff,8931aa42eabffff,8a31aa42ea8ffff,8b31aa42ea8efff,8c31aa42ea8e9ff,8031fffffffffff,,13800010823
824,1,116.4102,39.8756,31,8831aa40ddfffff,8931aa40dc7ffff,8a31aa40dc5ffff,8b31aa40dc5cfff,8c31aa40dc5cbff,8031fffffffffff,,13800010824
825,1,116.6195,40.0391,31,8831aa0a15fffff,8931aa0a157ffff,8a31aa0a1557fff,8b31aa0a1509fff,8c31aa0a15093ff,8031fffffffffff,,13800010825
826,1,116.4371,39.9967,31,8831aa540dfffff,8931aa540d3ffff,8a31aa540d17fff,8b31aa540d13fff,8c31aa540d133ff,8031fffffffffff,,13800010826
827,1,121.344,31.1986,31,8830982ca3fffff,8930982ca23ffff,8a30982ca227fff,8b30982ca220fff,8c30982ca2209ff,8031fffffffffff,,13800010827
828,1,116.4698,40.0203,31,8831aa56e5fffff,8931aa56e4fffff,8a31aa56e4e7fff,8b31aa56e4e1fff,8c31aa56e4e17ff,8031fffffffffff,,13800010828
829,1,116.5335,39.9119,31,8831aa46e9fffff,8931aa46e8fffff,8a31aa46e8f7fff,8b31aa46e8f6fff,8c31aa46e8f6bff,8031fffffffffff,,13800010829
830,1,116.418,40.0229,31,8831aa5753fffff,8931aa5625bffff,8a31aa5625b7fff,8b31aa5625b4fff,8c31aa5625b47ff,8031fffffffffff,,13800010830
831,1,116.4497,39.9566,30,8831aa55c3fffff,8931aa55c23ffff,8a31aa55c22ffff,8b31aa55c22bfff,8c31aa55c22b1ff,8031fffffffffff,,13800010831
832,1,116.3373,39.9057,30,8831aa4223fffff,8931aa42223ffff,8a31aa422207fff,8b31aa422203fff,8c31aa4222037ff,8031fffffffffff,,13800010832
833,1,117.0729,36.1953,30,8830a6c1cbfffff,8930a6c1cbbffff,8a30a6c1cb87fff,8b30a6c1cb82fff,8c30a6c1cb82bff,8031fffffffffff,,13800010833
834,1,116.364,40.0008,30,8831aa50dbfffff,8931aa50db7ffff,8a31aa50db57fff,8b31aa50db73fff,8c31aa50db54bff,8031fffffffffff,,13800010834
835,1,116.3297,39.9159,30,8831aa4229fffff,8931aa42283ffff,8a31aa422807fff,8b31aa422801fff,8c31aa4228013ff,8031fffffffffff,,13800010835
836,1,116.5743,39.9214,30,8831aa46d1fffff,8931aa46d3bffff,8a31aa46d3b7fff,8b31aa46d3b4fff,8c31aa46d3b41ff,8031fffffffffff,,13800010836
837,1,116.3088,39.9675,30,8831aa51dbfffff,8931aa51db3ffff,8a31aa51db37fff,8b31aa51db32fff,8c31aa51db329ff,8031fffffffffff,,13800010837
838,1,116.3231,39.8923,30,8831aa4313fffff,8931aa43133ffff,8a31aa43132ffff,8b31aa431329fff,8c31aa4313295ff,8031fffffffffff,,13800010838
839,1,116.4319,39.9892,30,8831aa5463fffff,8931aa54623ffff,8a31aa54621ffff,8b31aa54621bfff,8c31aa54621b1ff,8031fffffffffff,,13800010839
840,1,116.3118,39.8842,30,8831aa4317fffff,8931aa4317bffff,8a31aa431787fff,8b31aa431782fff,8c31aa431782dff,8031fffffffffff,,13800010840
841,1,113.9621,22.5797,30,88411ca8d9fffff,89411ca8d13ffff,8a411ca8d89ffff,8b411ca8d89bfff,8c411ca8d89b3ff,8041fffffffffff,,13800010841
842,1,121.4433,37.464,30,8830114631fffff,89301146303ffff,8a301146302ffff,8b301146302bfff,8c301146302b3ff,8031fffffffffff,,13800010842
843,1,116.3036,39.9266,30,8831aa51b3fffff,8931aa51b33ffff,8a31aa51b337fff,8b31aa51b334fff,8c31aa51b3343ff,8031fffffffffff,,13800010843
844,1,130.2658,47.2868,30,88149cac3dfffff,89149cac3dbffff,8a149cac3d97fff,8b149cac3d93fff,8c149cac3d939ff,8015fffffffffff,,13800010844
845,1,113.635,34.7509,30,8840954933fffff,8940954933bffff,8a4095493387fff,8b40954933a3fff,8c40954933a37ff,8041fffffffffff,,13800010845
846,1,116.2611,39.8663,30,8831aa5899fffff,8931aa5899bffff,8a31aa5899affff,8b31aa5899acfff,8c31aa5899ac7ff,8031fffffffffff,,13800010846
847,1,116.4114,39.9921,30,8831aa5733fffff,8931aa57337ffff,8a31aa57335ffff,8b31aa573359fff,8c31aa5733591ff,8031fffffffffff,,13800010847
848,1,116.3532,39.8412,30,8831aa41ddfffff,8931aa41dcbffff,8a31aa41dca7fff,8b31aa41dca6fff,8c31aa41dca63ff,8031fffffffffff,,13800010848
849,1,116.4254,39.9815,30,8831aa542dfffff,8931aa542d7ffff,8a31aa542d77fff,8b31aa542d74fff,8c31aa542d741ff,8031fffffffffff,,13800010849
850,1,116.4243,39.929,29,8831aa55adfffff,8931aa55ad3ffff,8a31aa55ad17fff,8b31aa55ad16fff,8c31aa55ad16dff,8031fffffffffff,,13800010850
851,1,116.3544,39.9681,29,8831aa5095fffff,8931aa5094bffff,8a31aa50949ffff,8b31aa50949afff,8c31aa50949a9ff,8031fffffffffff,,13800010851
852,1,116.4123,40.0184,29,8831aa5719fffff,8931aa5719bffff,8a31aa5719a7fff,8b31aa5719aefff,8c31aa5719aedff,8031fffffffffff,,13800010852
853,1,114.1482,22.5665,29,88411c1681fffff,89411c16817ffff,8a411c168177fff,8b411c168171fff,8c411c1681715ff,8041fffffffffff,,13800010853
854,1,116.4129,39.9202,29,8831aa42d7fffff,8931aa42d73ffff,8a31aa42d777fff,8b31aa42d776fff,8c31aa42d7767ff,8031fffffffffff,,13800010854
855,1,116.48,39.973,29,8831aa54e1fffff,8931aa54e0fffff,8a31aa54e0cffff,8b31aa54e0ccfff,8c31aa54e0cc1ff,8031fffffffffff,,13800010855
856,1,116.3033,39.9866,29,8831aa5015fffff,8931aa5014fffff,8a31aa5014d7fff,8b31aa5014c2fff,8c31aa5014c25ff,8031fffffffffff,,13800010856
857,1,116.2792,39.9243,29,8831aa51a3fffff,8931aa51a3bffff,8a31aa51a3b7fff,8b31aa51a3b1fff,8c31aa51a3b19ff,8031fffffffffff,,13800010857
858,1,116.3851,39.8932,29,8831aa42a1fffff,8931aa42a17ffff,8a31aa42a147fff,8b31aa42a142fff,8c31aa42a142dff,8031fffffffffff,,13800010858
859,1,116.4644,40.0218,29,8831aa56e5fffff,8931aa56e5bffff,8a31aa56e587fff,8b31aa56e586fff,8c31aa56e5867ff,8031fffffffffff,,13800010859
860,1,116.2891,39.9685,29,8831aa51cbfffff,8931aa5034fffff,8a31aa51cb2ffff,8b31aa5034dafff,8c31aa5034da5ff,8031fffffffffff,,13800010860
861,1,116.481,39.9033,29,8831aa4625fffff,8931aa46243ffff,8a31aa462427fff,8b31aa462426fff,8c31aa4624263ff,8031fffffffffff,,13800010861
862,1,116.3188,39.9736,29,8831aa50e1fffff,8931aa50e0fffff,8a31aa50e0d7fff,8b31aa50e0d3fff,8c31aa50e0d31ff,8031fffffffffff,,13800010862
863,1,116.4187,40.0443,29,8831aa5661fffff,8931aa5661bffff,8a31aa566187fff,8b31aa566181fff,8c31aa5661811ff,8031fffffffffff,,13800010863
864,1,116.3877,39.9399,29,8831aa5523fffff,8931aa55223ffff,8a31aa552237fff,8b31aa552233fff,8c31aa5522339ff,8031fffffffffff,,13800010864
865,1,115.691,37.7364,28,88319dc5c1fffff,89319dc5c13ffff,8a319dc5c12ffff,8b319dc5c12efff,8c319dc5c12e7ff,8031fffffffffff,,13800010865
866,1,116.444,39.8805,28,8831aa472bfffff,8931aa472b3ffff,8a31aa472b0ffff,8b31aa472b0efff,8c31aa472b0edff,8031fffffffffff,,13800010866
867,1,116.6086,40.0644,28,8831aa0a5dfffff,8931aa0a5d3ffff,8a31aa0a5d37fff,8b31aa0a5d31fff,8c31aa0a5d31bff,8031fffffffffff,,13800010867
868,1,116.4204,39.8741,28,8831aa40d3fffff,8931aa40d33ffff,8a31aa40d337fff,8b31aa40d331fff,8c31aa40d3311ff,8031fffffffffff,,13800010868
869,1,116.4822,39.9222,28,8831aa4661fffff,8931aa4660fffff,8a31aa4660effff,8b31aa4660eafff,8c31aa4660eadff,8031fffffffffff,,13800010869
870,1,116.3654,40.0135,28,8831aa576dfffff,8931aa576c7ffff,8a31aa576c47fff,8b31aa576c44fff,8c31aa576c443ff,8031fffffffffff,,13800010870
871,1,116.2851,39.9343,28,8831aa51abfffff,8931aa51ab7ffff,8a31aa51ab67fff,8b31aa51ab63fff,8c31aa51ab63bff,8031fffffffffff,,13800010871
872,1,116.3145,40.0243,28,8831aa52e7fffff,8931aa52e73ffff,8a31aa52e727fff,8b31aa52e722fff,8c31aa52e722dff,8031fffffffffff,,13800010872
873,1,116.3511,39.8313,28,8831aa4189fffff,8931aa41887ffff,8a31aa418877fff,8b31aa418875fff,8c31aa418875bff,8031fffffffffff,,13800010873
874,1,116.3442,39.982,28,8831aa508bfffff,8931aa508bbffff,8a31aa508bb7fff,8b31aa508bb0fff,8c31aa508bb01ff,8031fffffffffff,,13800010874
875,1,116.4273,39.8991,28,8831aa4769fffff,8931aa47693ffff,8a31aa47691ffff,8b31aa47691afff,8c31aa47691abff,8031fffffffffff,,13800010875
876,1,103.6478,31.002,28,8840e36369fffff,8940e363693ffff,8a40e363691ffff,8b40e363691dfff,8c40e363691ddff,8041fffffffffff,,13800010876
877,1,116.2993,39.9648,28,8831aa51ddfffff,8931aa51dd7ffff,8a31aa51dd4ffff,8b31aa51dd48fff,8c31aa51dd48dff,8031fffffffffff,,13800010877
878,1,116.6199,40.0482,28,8831aa0a1dfffff,8931aa0a56fffff,8a31aa0a56dffff,8b31aa0a56d9fff,8c31aa0a56d9dff,8031fffffffffff,,13800010878
879,1,113.655,34.7305,28,8840954901fffff,89409549017ffff,8a409549016ffff,8b409549016afff,8c409549016a3ff,8041fffffffffff,,13800010879
880,1,116.4474,40.0235,28,8831aa5635fffff,8931aa56357ffff,8a31aa56355ffff,8b31aa563558fff,8c31aa5635581ff,8031fffffffffff,,13800010880
881,1,116.6153,40.0336,28,8831aa0a39fffff,8931aa0a387ffff,8a31aa0a3867fff,8b31aa0a3865fff,8c31aa0a38653ff,8031fffffffffff,,13800010881
882,1,116.2173,39.8408,28,8831aa58adfffff,8931aa58acbffff,8a31aa58ac9ffff,8b31aa58ac9dfff,8c31aa58ac9d9ff,8031fffffffffff,,13800010882
883,1,116.2185,39.8334,28,8831aa58a5fffff,8931aa58a4bffff,8a31aa58a48ffff,8b31aa58a48bfff,8c31aa58a48bdff,8031fffffffffff,,13800010883
884,1,116.4197,40.0662,28,8831aacd9bfffff,8931aacd9a3ffff,8a31aacd9a07fff,8b31aacd9a06fff,8c31aacd9a065ff,8031fffffffffff,,13800010884
885,1,116.3407,39.946,28,8831aa424bfffff,8931aa424abffff,8a31aa424aa7fff,8b31aa424aa3fff,8c31aa424aa39ff,8031fffffffffff,,13800010885
886,1,116.2881,39.9448,28,8831aa5181fffff,8931aa51813ffff,8a31aa51811ffff,8b31aa51811efff,8c31aa51811e9ff,8031fffffffffff,,13800010886
887,1,116.367,39.9549,27,8831aa5565fffff,8931aa55647ffff,8a31aa556477fff,8b31aa556476fff,8c31aa5564763ff,8031fffffffffff,,13800010887
888,1,116.2235,39.8353,27,8831aa58a7fffff,8931aa58a7bffff,8a31aa58a7a7fff,8b31aa58a7a4fff,8c31aa58a7a45ff,8031fffffffffff,,13800010888
889,1,116.4902,39.9765,27,8831aa548dfffff,8931aa548dbffff,8a31aa548d9ffff,8b31aa548d99fff,8c31aa548d997ff,8031fffffffffff,,13800010889
890,1,116.3003,39.8878,27,8831aa4303fffff,8931aa4302fffff,8a31aa4302f7fff,8b31aa4302f5fff,8c31aa4302f5dff,8031fffffffffff,,13800010890
891,1,116.3768,40.0255,27,8831aa5745fffff,8931aa57453ffff,8a31aa57452ffff,8b31aa57452bfff,8c31aa57452b5ff,8031fffffffffff,,13800010891
892,1,116.4895,39.9769,27,8831aa548dfffff,8931aa548dbffff,8a31aa548d9ffff,8b31aa548d9cfff,8c31aa548d9c7ff,8031fffffffffff,,13800010892
893,1,119.553,39.9145,27,8830305001fffff,8930305000fffff,8a30305000c7fff,8b30305000c3fff,8c30305000c39ff,8031fffffffffff,,13800010893
894,1,116.5935,40.0427,27,8831aa0a0dfffff,8931aa0a0cbffff,8a31aa0a0c87fff,8b31aa0a0c84fff,8c31aa0a0c84dff,8031fffffffffff,,13800010894
895,1,116.282,39.9465,27,8831aa518dfffff,8931aa518c3ffff,8a31aa518c27fff,8b31aa518c23fff,8c31aa518c23dff,8031fffffffffff,,13800010895
896,1,116.2188,39.8273,27,8831aa599bfffff,8931aa599abffff,8a31aa599aaffff,8b31aa599aa8fff,8c31aa599aa87ff,8031fffffffffff,,13800010896
897,1,116.3705,39.9625,27,8831aa5561fffff,8931aa55613ffff,8a31aa556137fff,8b31aa556135fff,8c31aa5561357ff,8031fffffffffff,,13800010897
898,1,120.4588,36.092,27,8830accd29fffff,8930accd2bbffff,8a30accd2bb7fff,8b30accd2bb4fff,8c30accd2bb41ff,8031fffffffffff,,13800010898
899,1,114.4865,38.0102,27,88319c9a11fffff,89319c9a117ffff,8a319c9a1147fff,8b319c9a1146fff,8c319c9a11465ff,8031fffffffffff,,13800010899
900,1,116.4637,40.0236,27,8831aa5633fffff,8931aa56327ffff,8a31aa56325ffff,8b31aa56325cfff,8c31aa56325c3ff,8031fffffffffff,,13800010900
901,1,116.4146,39.9514,27,8831aa5517fffff,8931aa5517bffff,8a31aa551787fff,8b31aa551795fff,8c31aa551782dff,8031fffffffffff,,13800010901
902,1,116.4149,40.0556,27,8831aacd97fffff,8931aacd977ffff,8a31aacd975ffff,8b31aacd975efff,8c31aacd975edff,8031fffffffffff,,13800010902
903,1,116.2253,39.9098,27,8831aa5ae3fffff,8931aa5ae37ffff,8a31aa5ae347fff,8b31aa5ae340fff,8c31aa5ae3409ff,8031fffffffffff,,13800010903
904,1,116.6008,40.0532,27,8831aa0a43fffff,8931aa0a42bffff,8a31aa0a429ffff,8b31aa0a4298fff,8c31aa0a42985ff,8031fffffffffff,,13800010904
905,1,116.411,40.0284,27,8831aa5751fffff,8931aa57507ffff,8a31aa57506ffff,8b31aa57506cfff,8c31aa57506cdff,8031fffffffffff,,13800010905
906,1,120.4639,41.5794,27,88311b0531fffff,89311b05307ffff,8a311b053057fff,8b311b053053fff,8c311b0530537ff,8031fffffffffff,,13800010906
907,1,116.4101,39.9705,27,8831aa5557fffff,8931aa55573ffff,8a31aa55570ffff,8b31aa55570bfff,8c31aa55570b3ff,8031fffffffffff,,13800010907
908,1,116.3222,40.0281,27,8831aa52e3fffff,8931aa52e33ffff,8a31aa52e307fff,8b31aa52e302fff,8c31aa52e302bff,8031fffffffffff,,13800010908
909,1,116.4243,40.0412,26,8831aa5663fffff,8931aa5663bffff,8a31aa566397fff,8b31aa566396fff,8c31aa566396dff,8031fffffffffff,,13800010909
910,1,116.5671,40.0435,26,8831aa19b3fffff,8931aa19b37ffff,8a31aa19b377fff,8b31aa19b375fff,8c31aa19b3759ff,8031fffffffffff,,13800010910
911,1,103.8883,30.8302,26,8840e35495fffff,8940e354953ffff,8a40e35495affff,8b40e35495adfff,8c40e35495ad1ff,8041fffffffffff,,13800010911
912,1,113.0418,28.1447,26,8841890207fffff,89418902073ffff,8a418902070ffff,8b418902070bfff,8c41890207087ff,8041fffffffffff,,13800010912
